state,year,quarter,latitude,longitude,metric,label
maharashtra,2023,1,21.480346349091565,80.02554646065153,1.0,gondia district
himachal-pradesh,2023,1,31.440661128922503,76.1957617806103,6.0,una district
meghalaya,2021,3,25.9085219580779,91.58384772040748,4.0,ribhoi district
rajasthan,2022,2,25.366275495856463,72.71562738313551,4.0,jalore district
maharashtra,2022,1,17.45674660738586,75.9753515655157,1.0,solapur district
odisha,2024,3,19.15080465493068,83.18097756644471,1.0,rayagada district
rajasthan,2021,3,28.344663919637156,72.76291257106534,1.0,bikaner district
tamil-nadu,2020,4,11.074221370602515,78.00241336583723,3.0,namakkal district
jammu-&-kashmir,2024,2,32.50072376167601,75.06695522632855,7.0,samba district
tamil-nadu,2024,4,11.622502302239347,78.90053328557956,1.0,kallakurichi district
maharashtra,2024,4,20.94509371180071,76.56616224385043,4.0,buldhana district
gujarat,2024,4,21.84762981303582,72.15938417915417,7.0,bhavnagar district
telangana,2023,2,18.343046903897704,79.47601330857533,3.0,karimnagar district
odisha,2023,2,20.599600577073392,83.27735895928696,2.0,balangir district
andhra-pradesh,2022,2,14.94934474811414,77.49887533552753,1.0,anantapur district
rajasthan,2024,4,28.785884127733365,74.2120629207231,3.0,churu district
uttar-pradesh,2022,2,27.66989035535293,80.60493736073549,1.0,sitapur district
rajasthan,2024,1,27.46570690095584,75.25373970206532,7.0,sikar district
karnataka,2021,2,13.978295865489864,76.86633066518836,1.0,tumakuru district
uttar-pradesh,2023,3,27.755906668029983,77.71659254463381,4.0,mathura district
karnataka,2024,4,13.193051166530868,75.37036616117476,1.0,chikkamagaluru district
assam,2020,4,26.27918424824299,91.1017333602121,2.0,barpeta district
karnataka,2024,1,17.55845730754045,77.11975207803401,3.0,kalaburagi district
karnataka,2024,3,18.00537859514349,77.20027453793233,37.0,bidar district
andhra-pradesh,2023,1,16.44693718709014,80.85991926425709,2.0,krishna district
bihar,2021,3,26.0551015155442,84.9869546942003,5.0,muzaffarpur district
karnataka,2021,3,13.415174274358655,75.90567529309948,1.0,chikkamagaluru district
andhra-pradesh,2023,3,18.31549465740684,82.95553289637485,2.0,visakhapatnam district
kerala,2024,3,8.917730386161757,76.92397271060467,59.0,kollam district
bihar,2024,1,24.9719670191535,83.81017376296029,15.0,rohtas district
chhattisgarh,2023,4,22.125224727873928,82.35061415729106,2.0,janjgir champa district
madhya-pradesh,2024,3,22.974405872258423,76.25370517852909,1.0,dewas district
odisha,2020,3,21.23030820831019,85.02854284373612,2.0,anugul district
karnataka,2023,1,12.644088311304955,77.30372297458574,5.0,ramanagara district
uttar-pradesh,2023,3,26.53921730096805,83.05224675437415,3.0,sant kabeer nagar district
assam,2024,2,27.293041745423377,95.24233004008052,6.0,dibrugarh district
west-bengal,2022,3,22.22611489761838,88.56136340578877,2.0,south twenty four parganas district
madhya-pradesh,2021,3,21.95308094196432,77.63642991038303,1.0,betul district
telangana,2021,1,19.681288030461957,78.5263304921143,11.0,adilabad district
uttar-pradesh,2024,4,26.042917861983717,82.52399531168336,7.0,jaunpur district
meghalaya,2024,2,25.62121452764716,90.22915646281324,1.0,west garo hills district
rajasthan,2023,2,26.43036560746017,75.4752536575752,2.0,tonk district
telangana,2021,4,18.30578028043867,79.02495158966912,7.0,karimnagar district
telangana,2021,3,17.009473879365274,79.91367311127598,1.0,suryapet district
madhya-pradesh,2023,1,24.065005881058376,82.57808779182939,40.0,singrauli district
west-bengal,2024,3,21.85187574289959,87.24690643326085,2.0,paschim medinipur district
tamil-nadu,2022,1,11.320303867658884,78.32163294880259,1.0,namakkal district
west-bengal,2024,3,22.804720025625294,88.05586803034296,8.0,hooghly district
chhattisgarh,2024,2,21.56245815222965,81.74041342745406,2.0,raipur district
rajasthan,2024,4,25.50718487186752,74.59904917690314,3.0,shahpura district
rajasthan,2024,1,27.169862392826484,77.63642991038303,1.0,bharatpur district
madhya-pradesh,2023,2,22.427601451935345,79.00234199334851,1.0,chhindwara district
uttar-pradesh,2024,2,27.058686357799417,82.8909784803004,2.0,siddharthnagar district
uttar-pradesh,2021,2,25.83076168294876,83.49102419766575,1.0,ghazipur district
tamil-nadu,2023,2,9.52341307892144,78.09371714324185,12.0,virudhunagar district
karnataka,2024,1,16.675600245493712,77.08522582470204,1.0,yadgir district
uttar-pradesh,2021,3,27.969376127474657,77.9224589451909,1.0,aligarh district
chhattisgarh,2020,3,21.211301429438016,81.34544171596346,122.0,durg district
bihar,2023,2,25.27695615256096,84.35946264529322,3.0,bhojpur district
gujarat,2022,4,22.5188302701161,73.42391427494738,26.0,panch mahals district
uttar-pradesh,2024,2,25.84344757311834,84.35946264529322,14.0,ballia district
odisha,2024,2,22.2085546261574,84.77855233916235,122.0,sundargarh district
madhya-pradesh,2023,2,22.21915943148725,75.37036616117476,2.0,dhar district
haryana,2022,2,28.84139332313244,75.91729041155865,2.0,bhiwani district
himachal-pradesh,2023,1,32.71850060562899,76.27687553446887,1.0,chamba district
uttar-pradesh,2021,4,25.08444433716215,82.8694464311077,7.0,mirzapur district
karnataka,2021,2,16.099869581648576,76.73942370312189,1.0,raichur district
chhattisgarh,2022,4,22.265567775140585,82.57808779182939,4.0,korba district
assam,2021,3,26.725367864673064,92.93257850390444,2.0,sonitpur district
bihar,2024,3,25.886910195169325,85.23601887259203,6.0,vaishali district
andhra-pradesh,2023,2,15.828769314838045,78.00241336583723,94.0,kurnool district
bihar,2022,4,25.028289639350863,84.04317496279305,1.0,rohtas district
maharashtra,2024,2,16.746017385191013,74.02413671784227,1.0,kolhapur district
odisha,2022,4,20.7508373955011,86.94738799954307,5.0,kendrapara district
odisha,2020,4,19.45083392089227,82.39400004583915,1.0,nabarangpur district
karnataka,2022,3,12.944946870879926,77.01614358689307,3.0,tumakuru district
maharashtra,2024,1,20.855401078725592,79.25075341651123,19.0,nagpur district
telangana,2021,2,17.289428745100583,80.88205352984858,1.0,bhadradri kothagudem district
uttar-pradesh,2021,3,25.37909452879666,82.4265217335477,1.0,bhadohi district
uttar-pradesh,2021,2,28.573808817342695,78.37853428251638,1.0,amroha district
telangana,2022,2,17.026713933821533,78.69659723711398,1.0,rangareddy district
madhya-pradesh,2021,1,24.011996182509414,80.9373623359282,1.0,umaria district
uttarakhand,2023,4,29.334387941527563,79.95843966538058,2.0,champawat district
telangana,2022,3,17.454140419805288,79.26202936662962,4.0,yadadri bhuvanagiri district
andhra-pradesh,2022,2,16.234095153136675,80.52717558949348,4.0,guntur district
tamil-nadu,2023,4,10.587324190773892,77.20027453793233,18.0,tiruppur district
madhya-pradesh,2024,2,26.16696903826806,77.44151183903392,3.0,morena district
madhya-pradesh,2022,3,22.9879931975168,75.25373970206532,2.0,dhar district
andhra-pradesh,2022,2,12.858400739800068,78.5490493597565,1.0,chittoor district
madhya-pradesh,2022,1,23.35638391155256,74.85656126328016,1.0,ratlam district
jharkhand,2022,4,24.299671388757417,84.48550700308567,5.0,palamu district
madhya-pradesh,2022,2,24.66359141518794,81.40042272947272,1.0,rewa district
punjab,2022,3,31.294131336708784,75.02022466170382,3.0,tarn taran district
bihar,2024,3,24.44529369977409,84.92451464439607,1.0,gaya district
karnataka,2023,2,17.96191550922486,77.24626284355908,1.0,bidar district
odisha,2021,3,20.409448826455797,85.03893505421654,3.0,nayagarh district
maharashtra,2021,2,19.0161752725514,74.3294199424752,5.0,ahmednagar district
bihar,2024,4,26.291349602085425,86.6258353357258,6.0,supaul district
uttar-pradesh,2022,4,24.884956003445797,81.99165858189438,1.0,prayagraj district
bihar,2022,3,25.592359529798077,87.75172945207693,2.0,katihar district
rajasthan,2023,1,26.078924807833904,72.49090255865336,1.0,barmer district
assam,2023,2,26.35117109764461,92.78296046810976,14.0,nagaon district
kerala,2023,1,9.944418400740709,76.50835619494828,10.0,ernakulam district
maharashtra,2022,1,19.88235609515648,73.94186034276925,9.0,nashik district
uttar-pradesh,2021,3,26.335392372105854,84.00087723658808,4.0,deoria district
maharashtra,2021,4,18.051278259623764,73.31781203075221,1.0,raigad district
tamil-nadu,2023,3,11.094315506524437,78.79861805244268,8.0,perambalur district
tripura,2024,2,23.311226384054837,91.33246197620645,1.0,sepahijala district
uttar-pradesh,2024,3,25.714068741756314,83.25595326647776,4.0,ghazipur district
odisha,2021,4,19.222577253706486,84.63221562929125,1.0,ganjam district
odisha,2022,3,20.69821272705528,86.67621759343807,2.0,kendrapara district
jharkhand,2021,3,22.51201173310429,85.81278220742078,1.0,west singhbhum district
karnataka,2023,3,12.530963470079632,75.9753515655157,4.0,kodagu district
maharashtra,2024,3,19.22014702029565,74.83316741970363,1.0,ahmednagar district
west-bengal,2023,2,22.763549942090545,88.68681392264196,7.0,north twenty four parganas district
tamil-nadu,2022,1,12.837562473711976,79.39723462694339,2.0,ranipet district
odisha,2022,2,20.809271413567444,83.18097756644471,1.0,balangir district
tamil-nadu,2022,3,12.67255995948832,77.93388462171518,19.0,krishnagiri district
maharashtra,2021,3,19.961475951952576,74.04763775758458,2.0,nashik district
madhya-pradesh,2021,1,25.079278044202745,78.97972709012171,1.0,tikamgarh district
madhya-pradesh,2021,3,22.231948822963066,79.41974969732168,1.0,seoni district
odisha,2023,4,20.02606726404492,85.36013070374008,4.0,nayagarh district
bihar,2022,1,26.00913717761552,86.19043237752686,3.0,darbhanga district
karnataka,2020,4,17.900714537420697,77.20027453793233,1.0,bidar district
himachal-pradesh,2024,4,32.47276350200094,75.96374126459287,2.0,chamba district
maharashtra,2024,1,20.88601743545458,76.85479902189695,2.0,akola district
gujarat,2022,1,24.27610876428256,71.4358733033274,1.0,banas kantha district
assam,2024,2,26.64705532206421,92.01262760731116,2.0,udalguri district
punjab,2023,4,30.00439486923118,74.75126302188613,1.0,bathinda district
telangana,2021,2,17.37903390385982,77.95673236369133,2.0,vikarabad district
uttar-pradesh,2024,4,29.190702310290085,77.80813629685755,14.0,meerut district
odisha,2022,3,21.50384621853926,87.06742149609558,5.0,baleshwar district
uttarakhand,2024,1,30.41559901169752,79.30711959310398,14.0,chamoli district
madhya-pradesh,2022,3,22.57868654769652,76.92397271060467,5.0,dewas district
karnataka,2021,4,14.600940847905306,76.4042403526058,1.0,davanagere district
uttar-pradesh,2023,2,27.502725954156013,82.02436568322591,3.0,shravasti district
maharashtra,2024,1,19.760559714290704,74.51703189801667,4.0,ahmednagar district
karnataka,2020,3,12.426713857132192,77.01614358689307,10.0,mandya district
odisha,2020,3,19.788430449827278,84.51697574938436,1.0,ganjam district
maharashtra,2020,3,19.71152471096886,75.58006776098746,1.0,aurangabad district
odisha,2024,4,20.525597681085323,84.94533569493937,2.0,cuttack district
tamil-nadu,2023,3,8.370871846270665,77.29223320023456,7.0,kanniyakumari district
maharashtra,2023,3,20.3168256816797,74.3880699403701,1.0,nashik district
tamil-nadu,2024,4,9.35647993444249,77.67079236131143,8.0,virudhunagar district
gujarat,2024,4,23.11534195751487,74.18858249287712,2.0,dahod district
andhra-pradesh,2022,2,16.43213657652716,80.5049444620227,12.0,guntur district
maharashtra,2023,1,19.71623021402887,79.88008318918982,3.0,gadchiroli district
bihar,2024,2,25.64985985645476,86.99743849108515,5.0,madhepura district
jharkhand,2024,4,24.472651525006924,86.79692436090829,6.0,deoghar district
uttar-pradesh,2022,4,29.49810180543256,77.67079236131143,14.0,muzaffarnagar district
madhya-pradesh,2020,4,23.04067363680556,79.02495158966912,3.0,narsinghpur district
tamil-nadu,2024,1,9.705858712897347,78.31024893125932,2.0,virudhunagar district
bihar,2021,3,25.880922393685804,86.74666606823209,2.0,madhepura district
madhya-pradesh,2024,4,24.14828442281681,76.60083340544226,1.0,rajgarh district
madhya-pradesh,2024,4,21.933830122720664,79.17178390094504,2.0,chhindwara district
odisha,2020,4,19.589893746216138,84.62174874600811,1.0,ganjam district
andhra-pradesh,2021,2,17.10193839684926,82.26376159311367,8.0,east godavari district
tamil-nadu,2021,2,12.241369239655535,78.11653089466729,1.0,dharmapuri district
gujarat,2021,2,22.89154342469275,73.37676413753454,1.0,panch mahals district
gujarat,2021,3,23.996405331069607,73.01100959779343,4.0,sabar kantha district
uttar-pradesh,2023,2,25.653954271225523,79.96962772271038,1.0,hamirpur district
rajasthan,2024,2,24.38674183876349,74.3880699403701,3.0,chittorgarh district
uttar-pradesh,2021,2,26.181858862466807,79.81286490135668,3.0,kanpur dehat district
uttar-pradesh,2022,1,28.740727191571093,78.44677445002056,2.0,sambhal district
karnataka,2022,1,15.358816813256782,76.27687553446887,1.0,koppal district
uttar-pradesh,2024,4,27.80393483635421,78.27608940081512,3.0,aligarh district
chhattisgarh,2023,3,22.151882135748057,83.23454048433712,2.0,raigarh district
tamil-nadu,2020,4,12.96399557252164,79.16049714761834,7.0,vellore district
west-bengal,2021,3,26.4888863759164,88.56136340578877,1.0,jalpaiguri district
chhattisgarh,2023,4,18.615690752701735,81.37843508002648,1.0,dantewada district
madhya-pradesh,2024,3,22.701935439788677,75.81271993338781,1178.0,indore district
karnataka,2024,2,13.02876916639972,76.90091913220243,2.0,tumakuru district
andhra-pradesh,2023,2,15.471920476104346,77.00462604267338,1.0,kurnool district
himachal-pradesh,2022,1,32.33298680368153,75.90567529309948,1.0,kangra district
maharashtra,2023,3,20.79021533800041,78.43540423861062,1.0,wardha district
kerala,2023,4,9.997957763163576,76.21894213408252,9.0,ernakulam district
bihar,2023,2,26.21418964040434,84.19098410603638,7.0,siwan district
uttar-pradesh,2022,2,27.31386156127409,82.40484229864703,13.0,balrampur district
west-bengal,2024,2,22.960033131150308,88.09496087064568,27.0,hooghly district
karnataka,2021,3,13.23776736897322,74.97348050527863,8.0,udupi district
karnataka,2024,3,13.321019848881992,75.63826571840534,2.0,chikkamagaluru district
karnataka,2022,2,14.8623972750556,76.77404750161458,1.0,chitradurga district
maharashtra,2022,2,20.205059544031723,74.29422077815647,2.0,nashik district
himachal-pradesh,2023,2,32.44686008680337,76.50835619494828,2.0,chamba district
jharkhand,2024,3,23.53237288096413,85.73076734385029,6.0,ramgarh district
andhra-pradesh,2024,4,14.852021999040826,78.94579480734252,1.0,ysr district
uttar-pradesh,2022,2,28.76421879354416,78.03666140370396,3.0,hapur district
maharashtra,2021,4,20.147935004499125,75.0903153825528,2.0,aurangabad district
rajasthan,2023,2,26.82932442073046,75.76621946092965,786.0,jaipur district
kerala,2021,1,10.496194131712754,76.34636244411674,1.0,thrissur district
maharashtra,2022,4,20.18615670205109,75.2770720689906,1.0,aurangabad district
karnataka,2024,3,12.240942738133958,77.11975207803401,18.0,mysuru district
maharashtra,2023,3,18.029319014287804,73.85954898955855,4.0,satara district
assam,2024,2,24.843251888307147,92.38629886868644,5.0,karimganj district
uttar-pradesh,2021,4,25.265788965391906,79.12662882476769,3.0,jhansi district
rajasthan,2020,3,25.95204504273741,73.1408612805247,4.0,pali district
himachal-pradesh,2022,2,31.8755778926408,77.14276404918557,1.0,kullu district
andhra-pradesh,2021,1,15.471920476104346,77.00462604267338,1.0,kurnool district
maharashtra,2021,4,17.615434420788908,76.091401111406,2.0,solapur district
andhra-pradesh,2024,1,17.62007855954268,82.02436568322591,1.0,east godavari district
uttar-pradesh,2023,2,25.265964886366884,82.99853431455101,220.0,varanasi district
uttar-pradesh,2021,1,27.21588864219668,82.7616822311829,1.0,siddharthnagar district
bihar,2022,3,25.04833774743647,85.64862513228498,2.0,nawada district
puducherry,2022,3,11.991543815267567,79.74559557818245,20.0,puducherry district
karnataka,2021,2,13.325150336912564,77.39560042224907,1.0,bengaluru rural district
rajasthan,2021,1,26.40668795302109,72.64468290336423,1.0,jodhpur district
uttar-pradesh,2023,3,25.48050674323267,83.56563786595953,10.0,ghazipur district
karnataka,2023,3,13.788074518959656,78.02524660458907,1.0,chikkaballapura district
odisha,2024,4,21.402714479978744,86.74666606823209,7.0,baleswar district
rajasthan,2021,2,28.18839917608453,74.75126302188613,1.0,churu district
kerala,2024,2,10.7125821186221,75.9985692625754,70.0,malappuram district
punjab,2024,4,30.94825740625736,75.1136721058433,4.0,moga district
karnataka,2023,2,15.607586645355726,75.18372156165412,2.0,dharwad district
madhya-pradesh,2020,3,21.809289173027544,78.23052596139479,1.0,betul district
